x_np (nm),y_np (nm),z_np (nm),freq (Hz),T (1),A (1),R (1),R+T+A (1),Domain Probe 1 (W),Effective mode index (1)
749.999,540,200,1.9341448903225806E14,0.50685078345501,0.49204845939366837,0.0011007571513216524,1,0.492048200112855,2.4734144441483275-2.6528522834150382E-11i
749.999,600,19.9996,1.9341448903225806E14,0.20202807314216456,0.7967180826074213,0.0012538442504141838,1,0.7967184953857842,2.473429999254578+2.7878842783469758E-11i
749.999,600,109.999,1.9341448903225806E14,0.49346044356836644,0.5060117994450025,5.27756986631034E-4,1,0.5060118236441064,2.473428921263767-4.555610048492631E-11i
749.999,600,200,1.9341448903225806E14,0.5067408176946372,0.4919168214665671,0.0013423608387956967,1,0.49191671092616834,2.473416940907084-2.6172692151675633E-10i
800,300,19.9996,1.9341448903225806E14,0.4696233146669653,0.5294088408083705,9.678445246642774E-4,1,0.5294068445127021,2.473341742178309+2.2574148023377154E-10i
800,300,109.999,1.9341448903225806E14,0.5380827516261835,0.4598985686155147,0.002018679758301862,1,0.459900660881809,2.4733417421606476-7.575045484654707E-11i
800,300,200,1.9341448903225806E14,0.5149073059244649,0.4848820357093875,2.1065836614763637E-4,1,0.4848785128495221,2.4733417421956188+6.533572169368135E-11i
800,360,19.9996,1.9341448903225806E14,0.3195872187480652,0.6781617187541109,0.0022510624978239104,1,0.6781595092201363,2.4733413926202905-3.051886535211341E-12i
800,360,109.999,1.9341448903225806E14,0.5082706542559677,0.4896467797289056,0.002082566015126699,1,0.4896432227284205,2.4733413926420273-4.6304980663955134E-11i
800,360,200,1.9341448903225806E14,0.4973999806286732,0.5024732279803228,1.267913910039781E-4,1,0.5024762253628473,2.473341392556146-2.3313677738699715E-10i
800,419.994,19.9996,1.9341448903225806E14,0.2273745406213355,0.7692532951852141,0.0033721641934503542,1,0.7692515354618594,2.4733410834059018+1.4457403771900673E-11i
800,419.994,109.999,1.9341448903225806E14,0.487021093931009,0.5110529184878452,0.001925987581145804,1,0.5110526717593845,2.473340462122497-3.9759178052623936E-11i
800,419.994,200,1.9341448903225806E14,0.49209172159332726,0.5077472950886308,1.6098331804193427E-4,1,0.5077470928871246,2.4733404620861505-1.1541050203164892E-10i
800,480,19.9996,1.9341448903225806E14,0.17721484777249974,0.8188252384918775,0.003959913735622813,1,0.8188232804223586,2.4733409115831497+1.0716966809182012E-11i
800,480,109.999,1.9341448903225806E14,0.4790344207595505,0.5191643596089495,0.0018012196315000618,1,0.519161641890121,2.473340793896391+1.2298030279444518E-10i
800,480,200,1.9341448903225806E14,0.49134531207839605,0.5084835256988398,1.711622227641121E-4,1,0.508456926870626,2.473340793970498+2.3765885983628217E-11i
800,540,19.9996,1.9341448903225806E14,0.1757017943222124,0.821689658804966,0.002608546872821578,1,0.8216895160594124,2.4733417778526627+3.38155225072317E-11i
800,540,109.999,1.9341448903225806E14,0.47273800026408513,0.5254785350144575,0.0017834647214573617,1,0.5254796131134715,2.473341969490865-3.01226459210913E-11i
800,540,200,1.9341448903225806E14,0.48900630245310256,0.5108266481610111,1.6704938588637996E-4,1,0.5108262522228656,2.4734196839613185-3.177618294570263E-11i
800,600,19.9996,1.9341448903225806E14,0.16911430752779416,0.8306673739554323,2.1831851677348778E-4,1,0.8306673060212193,2.4734193782917866+8.049093598165406E-11i
800,600,109.9999,1.9341448903225806E14,0.4674789265667732,0.5308947308836729,0.0016263425495539575,1,0.5308948050192834,2.4734144441167656-1.6802709083545338E-11i
800,600,200,1.9341448903225806E14,0.4883823191284236,0.5113484342582316,2.692466133447524E-4,1,0.511348426892104,2.473414444047253+4.181360321431999E-11i
