x_np (nm),y_np (nm),z_np (nm),freq (Hz),T (1),A (1),R (1),R+T+A (1),Domain Probe 1 (W),Effective mode index (1)
749.9999999999999,419.99999999999994,19.999999999999996,1.9341448903225806E14,0.977564400032466,0.02197252902273139,4.630709448026156E-4,1,0.02197253685373898,2.4733140468037136+1.0960436496626622E-11i
749.9999999999999,419.99999999999994,109.99999999999999,1.9341448903225806E14,0.04319515918722924,0.6606393608481745,0.29616547996459625,1,0.6606406591077092,2.473341068065287-3.184551278963588E-12i
749.9999999999999,419.99999999999994,200,1.9341448903225806E14,0.27580394047913975,0.5160670917021452,0.20812896781871512,1,0.5160668663734977,2.473341068183651-1.3025926904839165E-11i
749.9999999999999,480,19.999999999999996,1.9341448903225806E14,0.9740136589955597,0.025378976512006823,6.073644924334381E-4,1,0.02537944742736013,2.473341302938798-2.711474900824141E-11i
749.9999999999999,480,109.99999999999999,1.9341448903225806E14,0.043218745562966926,0.5315324022332749,0.4252488522037582,1,0.5315291225937295,2.4733417804737496-2.543650796357944E-11i
749.9999999999999,480,200,1.9341448903225806E14,0.398896297795697,0.44223059433226986,0.15887310787203313,1,0.44223062197341667,2.473341780482054-4.823165847898155E-11i
749.9999999999999,540,19.999999999999996,1.9341448903225806E14,0.9711134064174599,0.028130052255129656,7.565413274103931E-4,1,0.028130411889371345,2.473342416860809-1.1082794483235613E-11i
749.9999999999999,540,109.99999999999999,1.9341448903225806E14,0.07136995263250843,0.47038632720166396,0.45824372016582765,1,0.4703907396041158,2.4733424261978865+8.236746212889235E-11i
749.9999999999999,540,200,1.9341448903225806E14,0.49355272567214303,0.3553996207132256,0.15104765361463138,1,0.3553997780083004,2.473342426223027-1.1594777676339658E-10i
749.9999999999999,600,19.999999999999996,1.9341448903225806E14,0.9684683921231347,0.03063426220830079,8.973456685645075E-4,1,0.030634488105093127,2.473315347571427+1.8593533873725285E-13i
749.9999999999999,600,109.99999999999999,1.9341448903225806E14,0.08487747446067495,0.44755404721879444,0.4675684783205306,1,0.447554004621039,2.4733416039635685+3.2165084320682796E-12i
749.9999999999999,600,200,1.9341448903225806E14,0.5795053370352806,0.29858985773299296,0.12190480523172646,1,0.2985897891717234,2.473341603926048-1.5408570132914132E-10i
800,300,19.999999999999996,1.9341448903225806E14,0.9845806344687227,0.01530905758469625,1.1030794658109191E-4,1,0.015308982685718639,2.4733417421783113+2.2574036574790555E-10i
800,300,109.99999999999999,1.9341448903225806E14,0.16962051241265783,0.6071698994998698,0.2232095880874724,1,0.6071700606463702,2.4733417421606485-7.575087294771635E-11i
800,300,200,1.9341448903225806E14,0.40446825342273496,0.5540405469366828,0.04149119964058222,1,0.5540408210929547,2.4733417421956196+6.533572169368108E-11i
800,360,19.999999999999996,1.9341448903225806E14,0.9796807806181299,0.020178586972492973,1.4063240937713223E-4,1,0.020178592899387567,2.4733413926202905-3.049655827830664E-12i
800,360,109.99999999999999,1.9341448903225806E14,0.1568050718749649,0.7603714259824594,0.08282350214257568,1,0.7603711174310758,2.4733413926420353-4.630637430088512E-11i
800,360,200,1.9341448903225806E14,0.1505083973147366,0.5939135413880879,0.2555780612971755,1,0.5939134284900169,2.4733413925561476-2.3313830961819525E-10i
800,419.99999999999994,19.999999999999996,1.9341448903225806E14,0.9752219866136256,0.024597397096391305,1.8061628998310633E-4,1,0.02459735279473828,2.473341083405906+1.4458936353949741E-11i
800,419.99999999999994,109.99999999999999,1.9341448903225806E14,0.036852232101974434,0.6681220256936716,0.29502574220435396,1,0.6681215481616042,2.4733404621225-3.9759875582063234E-11i
800,419.99999999999994,200,1.9341448903225806E14,0.3749455150746051,0.4484215311791452,0.17663295374624974,1,0.4484214433110179,2.473340462086147-1.1540938698261558E-10i
800,480,19.999999999999996,1.9341448903225806E14,0.9713463735216803,0.028414980639650644,2.386458386691135E-4,1,0.028414966862754635,2.4733409115831497+1.0717523679372077E-11i
800,480,109.99999999999999,1.9341448903225806E14,0.040170644299754664,0.5680787656953503,0.3917505900048951,1,0.5680774236104161,2.473340793896394+1.2298072118017872E-10i
800,480,200,1.9341448903225806E14,0.45108995740537217,0.3804343851083578,0.16847565748627005,1,0.38043479679115794,2.4733407939704994+2.3766025258628483E-11i
800,540,19.999999999999996,1.9341448903225806E14,0.9681059427022839,0.031585369438142386,3.086878595737433E-4,1,0.03158565000132394,2.4733417778526623+3.381440739424624E-11i
800,540,109.99999999999999,1.9341448903225806E14,0.0453607796918385,0.5286020945217691,0.4260371257863924,1,0.528603871433006,2.4733419694908636-3.012487721786667E-11i
800,540,200,1.9341448903225806E14,0.49376147881137983,0.3642904587277972,0.14194806246082295,1,0.3642902967720734,2.47334196960706+5.739700266376209E-11i
800,600,19.999999999999996,1.9341448903225806E14,0.965054962939986,0.034544349227176196,4.0068783283776164E-4,1,0.03454445617463928,2.4733413987130417+7.43361774661477E-12i
800,600,109.99999999999999,1.9341448903225806E14,0.04275293781121816,0.5180284410017215,0.43921862118706034,1,0.5180299227156845,2.473342172373791-7.671804702077579E-11i
800,600,200,1.9341448903225806E14,0.5346293882380251,0.34615736523414187,0.11921324652783304,1,0.34615737466640906,2.473342172259018-7.30194391902017E-11i
